"_index","agent.id","agent.ip","agent.name","data.app_proto","data.dest_ip","data.dest_port","data.event_type","data.flow.age","data.flow.alerted","data.flow.bytes_toclient","data.flow.bytes_toserver","data.flow.end","data.flow.pkts_toclient","data.flow.pkts_toserver","data.flow.reason","data.flow.start","data.flow.state","data.flow.wrong_thread","data.flow_id","data.http.hostname","data.http.http_method","data.http.http_user_agent","data.http.length","data.http.protocol","data.http.status","data.http.url","data.in_iface","data.proto","data.src_ip","data.src_port","data.ssh.server.proto_version","data.ssh.server.software_version","data.tcp.ack","data.tcp.cwr","data.tcp.ecn","data.tcp.fin","data.tcp.psh","data.tcp.rst","data.tcp.state","data.tcp.syn","data.tcp.tcp_flags","data.tcp.tcp_flags_tc","data.tcp.tcp_flags_ts","data.timestamp","data.tx_id","decoder.name",id,"input.type",location,"manager.name","rule.description","rule.firedtimes","rule.groups","rule.id","rule.level","rule.mail",timestamp
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",21,flow,0,false,0,148,"2022-11-21T10:05:35.500139+0000",0,2,timeout,"2022-11-21T10:05:35.500139+0000",new,true,"671072759292331.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",39272,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:29.296","-",json,"1669025309.318775323",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",516,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:29.716"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",27017,flow,0,false,0,148,"2022-11-21T10:05:45.524796+0000",0,2,timeout,"2022-11-21T10:05:45.524796+0000",new,true,"1089320970158588.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",55362,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:22.588","-",json,"1669025303.318696729",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",502,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:23.706"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",3306,flow,0,false,0,148,"2022-11-21T10:05:55.917703+0000",0,2,timeout,"2022-11-21T10:05:55.917703+0000",new,true,"22816166707399.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",57454,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:22.129","-",json,"1669025302.318695457",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",501,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:22.643"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",8888,flow,0,false,0,148,"2022-11-21T10:06:01.427593+0000",0,2,timeout,"2022-11-21T10:06:01.427593+0000",new,true,"1990950570788425.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",37612,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:19.444","-",json,"1669025300.318690631",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",497,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:20.641"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",8172,flow,0,false,0,148,"2022-11-21T10:05:43.521837+0000",0,2,timeout,"2022-11-21T10:05:43.521837+0000",new,true,"1147015265777261.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",52248,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:17.001","-",json,"1669025299.318670420",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",493,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:19.002"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",80,flow,0,false,256,412,"2022-11-21T10:05:53.914636+0000",4,6,timeout,"2022-11-21T10:05:53.911652+0000",closed,true,"1567209096866084.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",59790,"-","-",true,"-","-",true,"-",true,closed,true,17,16,13,"Nov 21, 2022 @ 11:08:16.091","-",json,"1669025296.318632169",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",488,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:16.637"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",443,flow,0,false,0,148,"2022-11-21T10:05:36.508748+0000",0,2,timeout,"2022-11-21T10:05:36.508748+0000",new,true,"862602530964300.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",32858,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:12.302","-",json,"1669025292.318609312",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",482,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:12.996"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",7474,flow,0,false,0,148,"2022-11-21T10:06:06.141814+0000",0,2,timeout,"2022-11-21T10:06:06.141814+0000",new,true,"1987922619148790.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",44040,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:11.628","-",json,"1669025292.318608038",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",481,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:12.994"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.1.10",6379,flow,0,false,0,148,"2022-11-21T10:05:54.253341+0000",0,2,timeout,"2022-11-21T10:05:54.253341+0000",new,true,"528149133843869.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",52204,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:12.030","-",json,"1669025292.318606770",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",480,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:12.424"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.1.10",1023,flow,0,false,0,148,"2022-11-21T10:05:50.244818+0000",0,2,timeout,"2022-11-21T10:05:50.244818+0000",new,true,"245127968635986.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",32792,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:10.017","-",json,"1669025290.318567643",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",473,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:10.425"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",1023,flow,0,false,0,148,"2022-11-21T10:05:37.009878+0000",0,2,timeout,"2022-11-21T10:05:37.009878+0000",new,true,"1142071757973142.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",37644,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:08.276","-",json,"1669025288.318547388",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",469,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:08.991"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",53,flow,0,false,0,148,"2022-11-21T10:05:53.411247+0000",0,2,timeout,"2022-11-21T10:05:53.411247+0000",new,true,"1280395475764847.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",41774,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:07.367","-",json,"1669025288.318543566",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",466,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:08.628"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",5601,flow,0,false,0,148,"2022-11-21T10:05:57.921034+0000",0,2,timeout,"2022-11-21T10:05:57.921034+0000",new,true,"2124577740492234.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",40246,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:07.367","-",json,"1669025288.318542290",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",465,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:08.626"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",5601,flow,0,false,0,148,"2022-11-21T10:05:40.516443+0000",0,2,timeout,"2022-11-21T10:05:40.516443+0000",new,true,"858608211648859.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",43426,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:05.590","-",json,"1669025286.318520727",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",462,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:06.990"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",9092,flow,0,false,0,148,"2022-11-21T10:06:09.147584+0000",0,2,timeout,"2022-11-21T10:06:09.147584+0000",new,true,"1139110380126336.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",38368,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:03.577","-",json,"1669025284.318516147",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",459,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:04.985"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",1023,flow,0,false,0,148,"2022-11-21T10:05:54.414945+0000",0,2,timeout,"2022-11-21T10:05:54.414945+0000",new,true,"2122567695619297.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",43556,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:03.342","-",json,"1669025284.318514871",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",458,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:04.624"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",6379,flow,0,false,0,148,"2022-11-21T10:05:58.421947+0000",0,2,timeout,"2022-11-21T10:05:58.421947+0000",new,true,"1277279477329979.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",54326,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:02.661","-",json,"1669025284.318512317",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",456,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:04.621"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",5601,flow,0,false,0,148,"2022-11-21T10:05:40.515714+0000",0,2,timeout,"2022-11-21T10:05:40.515714+0000",new,true,"515345835417218.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",43426,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:03.126","-",json,"1669025283.318492046",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",452,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:03.688"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",8090,flow,0,false,0,148,"2022-11-21T10:06:07.645184+0000",0,2,timeout,"2022-11-21T10:06:07.645184+0000",new,true,"936596229576768.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",59602,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:02.457","-",json,"1669025283.318490778",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",451,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:03.686"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",80,flow,0,false,0,412,"2022-11-21T10:06:01.131920+0000",0,6,timeout,"2022-11-21T10:06:01.130574+0000",new,true,"232857247809038.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",40506,"-","-",true,"-","-",true,"-","-","syn_sent",true,13,00,13,"Nov 21, 2022 @ 11:08:02.456","-",json,"1669025283.318489464",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",450,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:03.684"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",8000,flow,0,false,0,148,"2022-11-21T10:06:06.642871+0000",0,2,timeout,"2022-11-21T10:06:06.642871+0000",new,true,"2122896261435191.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",38360,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:08:01.565","-",json,"1669025282.318488194",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",449,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:02.984"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",9092,flow,0,false,0,148,"2022-11-21T10:05:44.523611+0000",0,2,timeout,"2022-11-21T10:05:44.523611+0000",new,true,"1136698754399579.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",52626,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:59.551","-",json,"1669025280.318454096",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",446,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:08:00.982"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",9092,flow,0,false,0,148,"2022-11-21T10:05:44.522918+0000",0,2,timeout,"2022-11-21T10:05:44.522918+0000",new,true,"1778169299925670.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",52626,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:57.087","-",json,"1669025277.318431321",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",440,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:57.681"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",5432,flow,0,false,0,148,"2022-11-21T10:06:04.639094+0000",0,2,timeout,"2022-11-21T10:06:04.639094+0000",new,true,"370244661854326.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",40566,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:56.420","-",json,"1669025277.318428965",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",438,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:57.677"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",53,flow,0,false,0,148,"2022-11-21T10:06:00.629229+0000",0,2,timeout,"2022-11-21T10:06:00.629229+0000",new,true,"2199720341051885.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",48208,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:56.419","-",json,"1669025277.318427699",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",437,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:57.675"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",8090,flow,0,false,0,148,"2022-11-21T10:05:43.020686+0000",0,2,timeout,"2022-11-21T10:05:43.020686+0000",new,true,"1553475938242766.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",32948,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:50.162","-",json,"1669025270.318334236",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",430,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:50.970"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",3306,flow,0,false,0,148,"2022-11-21T10:05:38.512139+0000",0,2,timeout,"2022-11-21T10:05:38.512139+0000",new,true,"1913531636306059.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",58236,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:48.364","-",json,"1669025269.318331170",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",428,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:49.667"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",3306,flow,0,false,0,148,"2022-11-21T10:05:38.512874+0000",0,2,timeout,"2022-11-21T10:05:38.512874+0000",new,true,"1691803949650794.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",58236,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:46.136","-",json,"1669025266.318301024",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",422,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:46.966"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.1.10",8172,flow,0,false,0,148,"2022-11-21T10:05:56.758668+0000",0,2,timeout,"2022-11-21T10:05:56.758668+0000",new,true,"652812707206028.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",44846,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:45.190","-",json,"1669025266.318283325",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",420,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:46.394"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.1.10",8888,flow,0,false,0,148,"2022-11-21T10:05:57.259704+0000",0,2,timeout,"2022-11-21T10:05:57.259704+0000",new,true,"651513479689848.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",57036,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:43.177","-",json,"1669025264.318239281",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",415,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:44.388"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",8888,flow,0,false,0,148,"2022-11-21T10:05:44.022023+0000",0,2,timeout,"2022-11-21T10:05:44.022023+0000",new,true,"80506166728199.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",45858,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:42.323","-",json,"1669025263.318238015",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",414,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:43.660"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",3000,flow,0,false,0,148,"2022-11-21T10:05:54.915863+0000",0,2,timeout,"2022-11-21T10:05:54.915863+0000",new,true,"1687382281877911.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",50142,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:41.193","-",json,"1669025262.318236739",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",413,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:42.601"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",8090,flow,0,false,0,148,"2022-11-21T10:05:43.020221+0000",0,2,timeout,"2022-11-21T10:05:43.020221+0000",new,true,"783646000107261.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",32948,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:41.652","-",json,"1669025261.318227756",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",412,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:41.679"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",3000,flow,0,false,0,148,"2022-11-21T10:06:02.134239+0000",0,2,timeout,"2022-11-21T10:06:02.134239+0000",new,true,"1485907513969759.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",41280,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:38.295","-",json,"1669025259.318207346",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",408,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:39.658"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.1.10",4444,flow,0,false,0,148,"2022-11-21T10:05:52.249083+0000",0,2,timeout,"2022-11-21T10:05:52.249083+0000",new,true,"1070118171888891.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",40380,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:36.471","-",json,"1669025258.318186222",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",403,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:38.380"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",8000,flow,0,false,0,148,"2022-11-21T10:05:42.018178+0000",0,2,timeout,"2022-11-21T10:05:42.018178+0000",new,true,"76494667138818.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",33822,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:35.612","-",json,"1669025255.318150443",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",399,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:35.652"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",5000,flow,0,false,0,148,"2022-11-21T10:06:04.137778+0000",0,2,timeout,"2022-11-21T10:06:04.137778+0000",new,true,"638632873171506.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",36544,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:34.268","-",json,"1669025255.318149175",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",398,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:35.650"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",9200,flow,0,false,0,148,"2022-11-21T10:06:09.648860+0000",0,2,timeout,"2022-11-21T10:06:09.648860+0000",new,true,"356301050865308.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",40664,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:32.255","-",json,"1669025253.318146252",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",396,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:33.648"
"wazuh-alerts-4.x-2022.11.21",019,"10.11.4.172","orgen-ot-machine-1","-","10.11.1.10",3283,flow,0,false,0,148,"2022-11-21T10:05:51.247008+0000",0,2,timeout,"2022-11-21T10:05:51.247008+0000",new,true,"1485525261206752.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.172",51192,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:25.061","-",json,"1669025246.318071728",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",386,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:26.365"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",22,flow,0,false,0,520,"2022-11-21T10:06:00.681410+0000",0,8,timeout,"2022-11-21T10:06:00.626787+0000",new,true,"70054364876899.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.138",54042,"-","-",true,"-","-",true,"-",true,"syn_sent",true,17,00,17,"Nov 21, 2022 @ 11:07:24.203","-",json,"1669025245.318069069",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",384,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:25.641"
"wazuh-alerts-4.x-2022.11.21",017,"10.11.4.138","orgen-ot-machine-2","-","10.11.1.10",5000,flow,0,false,0,148,"2022-11-21T10:05:39.514984+0000",0,2,timeout,"2022-11-21T10:05:39.514984+0000",new,true,"410746201824168.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",42658,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:21.310","-",json,"1669025242.318048800",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",380,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:22.976"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",443,flow,0,false,0,148,"2022-11-21T10:05:53.914085+0000",0,2,timeout,"2022-11-21T10:05:53.914085+0000",new,true,"408822057398949.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",50714,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:21.066","-",json,"1669025242.318030023",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",377,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:22.579"
"wazuh-alerts-4.x-2022.11.21",016,"10.11.3.10","1-build-auto-machine-orgen","-","10.11.1.10",9092,flow,0,false,0,148,"2022-11-21T10:06:01.928620+0000",0,2,timeout,"2022-11-21T10:06:01.928620+0000",new,true,"405598684916588.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.3.10",39664,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:15.028","-",json,"1669025236.317990851",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",370,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:16.571"
"wazuh-alerts-4.x-2022.11.21",018,"10.11.4.174","orgen-ot-machine-3","-","10.11.1.10",5432,flow,0,false,0,148,"2022-11-21T10:05:40.014719+0000",0,2,timeout,"2022-11-21T10:05:40.014719+0000",new,true,"1048860230433151.000000","-","-","-","-","-","-","-",ens3,TCP,"10.11.4.174",45610,"-","-","-","-","-","-","-","-","syn_sent",true,02,00,02,"Nov 21, 2022 @ 11:07:13.468","-",json,"1669025233.317956745",log,"/var/log/suricata/eve.json","s2g-siem-server","Suricata messages.",367,"ids, suricata",86600,3,false,"Nov 21, 2022 @ 11:07:13.631"
